Source ID,Original Antigens,LLM Harmonized Antigens,Original Antigen Count,Harmonized Antigen Count
syn28564539,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564603,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564711,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564707,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564257,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564699,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564714,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564679,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564181,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564609,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564408,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564591,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564236,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564684,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564223,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
syn28564555,"['Antibody: , Channel: Pan Keratin, Marker: ', 'Antibody: , Channel: CD4, Marker: ', 'Antibody: , Channel: CD20, Marker: ', 'Antibody: , Channel: PD-1, Marker: ', 'Antibody: , Channel: HLA-DR, Marker: ', 'Antibody: , Channel: PD-L2, Marker: ', 'Antibody: , Channel: CD163, Marker: ', 'Antibody: , Channel: SMA, Marker: ', 'Antibody: , Channel: CD68, Marker: ', 'Antibody: , Channel: Vimentin, Marker: ', 'Antibody: , Channel: CD11c, Marker: ', 'Antibody: , Channel: Histone H3, Marker: ', 'Antibody: , Channel: CD3, Marker: ', 'Antibody: , Channel: CD45, Marker: ', 'Antibody: , Channel: Ecadherin, Marker: ', 'Antibody: , Channel: T1 Collagen, Marker: ', 'Antibody: , Channel: CD45RO, Marker: ', 'Antibody: , Channel: FOXP3, Marker: ', 'Antibody: , Channel: Ki-67, Marker: ', 'Antibody: , Channel: CD45RA, Marker: ', 'Antibody: , Channel: CD31, Marker: ', 'Antibody: , Channel: PD-L1, Marker: ', 'Antibody: , Channel: CD8, Marker: ', 'Antibody: , Channel: DNA, Marker: ', 'Antibody: , Channel: CD11b, Marker: ', 'Antibody: , Channel: Lag3, Marker: ', 'Antibody: , Channel: Granzyme B, Marker: ']","['CD3', 'HLA-DR', 'CD45RO', 'Ecadherin', 'PD-L1', 'Pan-Cytokeratin', 'Granzyme B', 'SMA', 'CD11c', 'CD45RA', 'Histone H3', 'CD68', 'PD-1', 'PD-L2', 'Collagen', 'Ki-67', 'CD163', 'CD8', 'CD11b', 'VIM', 'CD31', 'CD4', 'CD20', 'FOXP3', 'Nuclear', 'CD45', 'Lag3']",27,27
